"Tabela 6579 - População residente estimada"
"Variável - População residente estimada (Pessoas)"
"Cód.";"Município";"Ano"
"2109106";"Presidente Dutra (MA)";"47239"
"2109205";"Presidente Juscelino (MA)";"12656"
"2109239";"Presidente Médici (MA)";"6968"
"2109270";"Presidente Sarney (MA)";"18797"
"2109304";"Presidente Vargas (MA)";"11474"
"2109403";"Primeira Cruz (MA)";"15207"
"2109452";"Raposa (MA)";"30863"
"2109502";"Riachão (MA)";"19701"
"2109551";"Ribamar Fiquene (MA)";"7691"
"2109601";"Rosário (MA)";"42314"
"2109700";"Sambaíba (MA)";"5568"
"2109759";"Santa Filomena do Maranhão (MA)";"7708"
"2109809";"Santa Helena (MA)";"41891"
"2109908";"Santa Inês (MA)";"88013"
"2110005";"Santa Luzia (MA)";"71576"
"2110039";"Santa Luzia do Paruá (MA)";"24946"
"2110104";"Santa Quitéria do Maranhão (MA)";"25334"
"2110203";"Santa Rita (MA)";"37090"
"2110237";"Santana do Maranhão (MA)";"13395"
"2110278";"Santo Amaro do Maranhão (MA)";"15853"
"2110302";"Santo Antônio dos Lopes (MA)";"14222"
"2110401";"São Benedito do Rio Preto (MA)";"18377"
"2110500";"São Bento (MA)";"46039"
"2110609";"São Bernardo (MA)";"28208"
"2110658";"São Domingos do Azeitão (MA)";"7291"
"2110708";"São Domingos do Maranhão (MA)";"33691"
"2110807";"São Félix de Balsas (MA)";"4453"
"2110856";"São Francisco do Brejão (MA)";"11808"
"2110906";"São Francisco do Maranhão (MA)";"11976"
"2111003";"São João Batista (MA)";"20307"
"2111029";"São João do Carú (MA)";"15450"
"2111052";"São João do Paraíso (MA)";"10977"
"2111078";"São João do Soter (MA)";"18345"
"2111102";"São João dos Patos (MA)";"25520"
"2111201";"São José de Ribamar (MA)";"176418"
"2111250";"São José dos Basílios (MA)";"7484"
"2111300";"São Luís (MA)";"1091868"
"2111409";"São Luís Gonzaga do Maranhão (MA)";"18247"
"2111508";"São Mateus do Maranhão (MA)";"40992"
"2111532";"São Pedro da Água Branca (MA)";"12511"
"2111573";"São Pedro dos Crentes (MA)";"4601"
"2111607";"São Raimundo das Mangabeiras (MA)";"18680"
"2111631";"São Raimundo do Doca Bezerra (MA)";"4946"
"2111672";"São Roberto (MA)";"6704"
"2111706";"São Vicente Ferrer (MA)";"20913"
"2111722";"Satubinha (MA)";"13949"
"2111748";"Senador Alexandre Costa (MA)";"11042"
"2111763";"Senador La Rocque (MA)";"13877"
"2111789";"Serrano do Maranhão (MA)";"11040"
"2111805";"Sítio Novo (MA)";"17851"
"2111904";"Sucupira do Norte (MA)";"10416"
"2111953";"Sucupira do Riachão (MA)";"5571"
"2112001";"Tasso Fragoso (MA)";"8455"
"2112100";"Timbiras (MA)";"28635"
"2112209";"Timon (MA)";"167619"
"2112233";"Trizidela do Vale (MA)";"21749"
"2112274";"Tufilândia (MA)";"5746"
"2112308";"Tuntum (MA)";"41342"
"2112407";"Turiaçu (MA)";"35063"
"2112456";"Turilândia (MA)";"25533"
"2112506";"Tutóia (MA)";"58605"
"2112605";"Urbano Santos (MA)";"33038"
"2112704";"Vargem Grande (MA)";"56511"
"2112803";"Viana (MA)";"51738"
"2112852";"Vila Nova dos Martírios (MA)";"13480"
"2112902";"Vitória do Mearim (MA)";"32267"
"2113009";"Vitorino Freire (MA)";"30879"
"2114007";"Zé Doca (MA)";"51084"
"2200053";"Acauã (PI)";"6966"
"2200103";"Agricolândia (PI)";"5062"
"2200202";"Água Branca (PI)";"17119"
"2200251";"Alagoinha do Piauí (PI)";"7526"
"2200277";"Alegrete do Piauí (PI)";"4838"
"2200301";"Alto Longá (PI)";"14070"
"2200400";"Altos (PI)";"39864"
"2200459";"Alvorada do Gurguéia (PI)";"5326"
"2200509";"Amarante (PI)";"17322"
"2200608";"Angical do Piauí (PI)";"6684"
"2200707";"Anísio de Abreu (PI)";"9705"
"2200806";"Antônio Almeida (PI)";"3114"
"2200905";"Aroazes (PI)";"5748"
"2200954";"Aroeiras do Itaim (PI)";"2511"
"2201002";"Arraial (PI)";"4656"
"2201051";"Assunção do Piauí (PI)";"7717"
"2201101";"Avelino Lopes (PI)";"11503"
"2201150";"Baixa Grande do Ribeiro (PI)";"11375"
"2201176";"Barra D'Alcântara (PI)";"3889"
"2201200";"Barras (PI)";"46291"
"2201309";"Barreiras do Piauí (PI)";"3294"
"2201408";"Barro Duro (PI)";"6925"
"2201507";"Batalha (PI)";"26421"
"2201556";"Bela Vista do Piauí (PI)";"3947"
"2201572";"Belém do Piauí (PI)";"3503"
"2201606";"Beneditinos (PI)";"10037"
"2201705";"Bertolínia (PI)";"5413"
"2201739";"Betânia do Piauí (PI)";"6106"
"2201770";"Boa Hora (PI)";"6663"
"2201804";"Bocaina (PI)";"4428"
"2201903";"Bom Jesus (PI)";"24711"
"2201919";"Bom Princípio do Piauí (PI)";"5535"
"2201929";"Bonfim do Piauí (PI)";"5577"
"2201945";"Boqueirão do Piauí (PI)";"6300"
"2201960";"Brasileira (PI)";"8192"
"2201988";"Brejo do Piauí (PI)";"3823"
"2202000";"Buriti dos Lopes (PI)";"19464"
"2202026";"Buriti dos Montes (PI)";"8108"
"2202059";"Cabeceiras do Piauí (PI)";"10406"
"2202075";"Cajazeiras do Piauí (PI)";"3497"
"2202083";"Cajueiro da Praia (PI)";"7510"
"2202091";"Caldeirão Grande do Piauí (PI)";"5684"
"2202109";"Campinas do Piauí (PI)";"5522"
"2202117";"Campo Alegre do Fidalgo (PI)";"4957"
"2202133";"Campo Grande do Piauí (PI)";"5842"
"2202174";"Campo Largo do Piauí (PI)";"7154"
"2202208";"Campo Maior (PI)";"46082"
"2202251";"Canavieira (PI)";"3892"
"2202307";"Canto do Buriti (PI)";"20831"
"2202406";"Capitão de Campos (PI)";"11229"
"2202455";"Capitão Gervásio Oliveira (PI)";"4033"
"2202505";"Caracol (PI)";"10729"
"2202539";"Caraúbas do Piauí (PI)";"5769"
"2202554";"Caridade do Piauí (PI)";"4982"
"2202604";"Castelo do Piauí (PI)";"19410"
"2202653";"Caxingó (PI)";"5330"
"2202703";"Cocal (PI)";"27338"
"2202711";"Cocal de Telha (PI)";"4812"
"2202729";"Cocal dos Alves (PI)";"6054"
"2202737";"Coivaras (PI)";"3953"
"2202752";"Colônia do Gurguéia (PI)";"6372"
"2202778";"Colônia do Piauí (PI)";"7536"
"2202802";"Conceição do Canindé (PI)";"4726"
"2202851";"Coronel José Dias (PI)";"4608"
"2202901";"Corrente (PI)";"26205"
"2203008";"Cristalândia do Piauí (PI)";"8154"
"2203107";"Cristino Castro (PI)";"10253"
"2203206";"Curimatá (PI)";"11190"
"2203230";"Currais (PI)";"4871"
"2203255";"Curralinhos (PI)";"4367"
"2203271";"Curral Novo do Piauí (PI)";"5251"
"2203305";"Demerval Lobão (PI)";"13595"
"2203354";"Dirceu Arcoverde (PI)";"6896"
"2203404";"Dom Expedito Lopes (PI)";"6790"
"2203420";"Domingos Mourão (PI)";"4287"
"2203453";"Dom Inocêncio (PI)";"9404"
"2203503";"Elesbão Veloso (PI)";"14383"
"2203602";"Eliseu Martins (PI)";"4834"
"2203701";"Esperantina (PI)";"39078"
"2203750";"Fartura do Piauí (PI)";"5220"
"2203800";"Flores do Piauí (PI)";"4393"
"2203859";"Floresta do Piauí (PI)";"2518"
"2203909";"Floriano (PI)";"58969"
"2204006";"Francinópolis (PI)";"5264"
"2204105";"Francisco Ayres (PI)";"4288"
"2204154";"Francisco Macedo (PI)";"3128"
"2204204";"Francisco Santos (PI)";"9154"
"2204303";"Fronteiras (PI)";"11432"
"2204352";"Geminiano (PI)";"5352"
"2204402";"Gilbués (PI)";"10522"
"2204501";"Guadalupe (PI)";"10335"
"2204550";"Guaribas (PI)";"4489"
"2204600";"Hugo Napoleão (PI)";"3816"
"2204659";"Ilha Grande (PI)";"9268"
"2204709";"Inhuma (PI)";"15065"
"2204808";"Ipiranga do Piauí (PI)";"9649"
"2204907";"Isaías Coelho (PI)";"8428"
"2205003";"Itainópolis (PI)";"11343"
"2205102";"Itaueira (PI)";"10845"
"2205151";"Jacobina do Piauí (PI)";"5656"
"2205201";"Jaicós (PI)";"18782"
"2205250";"Jardim do Mulato (PI)";"4430"
"2205276";"Jatobá do Piauí (PI)";"4786"
"2205300";"Jerumenha (PI)";"4384"
"2205359";"João Costa (PI)";"2961"
"2205409";"Joaquim Pires (PI)";"14123"
"2205458";"Joca Marques (PI)";"5350"
"2205508";"José de Freitas (PI)";"38550"
"2205516";"Juazeiro do Piauí (PI)";"5391"
"2205524";"Júlio Borges (PI)";"5534"
"2205532";"Jurema (PI)";"4683"
"2205540";"Lagoinha do Piauí (PI)";"2796"
"2205557";"Lagoa Alegre (PI)";"8395"
"2205565";"Lagoa do Barro do Piauí (PI)";"4582"
"2205573";"Lagoa de São Francisco (PI)";"6646"
"2205581";"Lagoa do Piauí (PI)";"3996"
"2205599";"Lagoa do Sítio (PI)";"5087"
"2205607";"Landri Sales (PI)";"5217"
"2205706";"Luís Correia (PI)";"29792"
"2205805";"Luzilândia (PI)";"25082"
"2205854";"Madeiro (PI)";"8170"
"2205904";"Manoel Emídio (PI)";"5266"
"2205953";"Marcolândia (PI)";"8342"
"2206001";"Marcos Parente (PI)";"4478"
"2206050";"Massapê do Piauí (PI)";"6338"
"2206100";"Matias Olímpio (PI)";"10759"
"2206209";"Miguel Alves (PI)";"33209"
"2206308";"Miguel Leão (PI)";"1228"
"2206357";"Milton Brandão (PI)";"6511"
"2206407";"Monsenhor Gil (PI)";"10409"
"2206506";"Monsenhor Hipólito (PI)";"7621"
"2206605";"Monte Alegre do Piauí (PI)";"10448"
"2206654";"Morro Cabeça no Tempo (PI)";"4066"
"2206670";"Morro do Chapéu do Piauí (PI)";"6684"
"2206696";"Murici dos Portelas (PI)";"8997"
"2206704";"Nazaré do Piauí (PI)";"7231"
"2206720";"Nazária (PI)";"8425"
"2206753";"Nossa Senhora de Nazaré (PI)";"4786"
"2206803";"Nossa Senhora dos Remédios (PI)";"8547"
"2206902";"Novo Oriente do Piauí (PI)";"6466"
"2206951";"Novo Santo Antônio (PI)";"2940"
"2207009";"Oeiras (PI)";"36432"
"2207108";"Olho D'Água do Piauí (PI)";"2417"
"2207207";"Padre Marcos (PI)";"6758"
"2207306";"Paes Landim (PI)";"4065"
"2207355";"Pajeú do Piauí (PI)";"3333"
"2207405";"Palmeira do Piauí (PI)";"4967"
"2207504";"Palmeirais (PI)";"14295"
"2207553";"Paquetá (PI)";"3886"
"2207603";"Parnaguá (PI)";"10613"
"2207702";"Parnaíba (PI)";"150547"
"2207751";"Passagem Franca do Piauí (PI)";"4500"
"2207777";"Patos do Piauí (PI)";"6288"
"2207793";"Pau D'Arco do Piauí (PI)";"3975"
"2207801";"Paulistana (PI)";"20192"
"2207850";"Pavussu (PI)";"3623"
"2207900";"Pedro II (PI)";"38127"
"2207934";"Pedro Laurentino (PI)";"2495"
"2207959";"Nova Santa Rita (PI)";"4302"
"2208007";"Picos (PI)";"76928"
"2208106";"Pimenteiras (PI)";"11935"
"2208205";"Pio IX (PI)";"18125"
"2208304";"Piracuruca (PI)";"28312"
"2208403";"Piripiri (PI)";"62733"
"2208502";"Porto (PI)";"12358"
"2208551";"Porto Alegre do Piauí (PI)";"2664"
"2208601";"Prata do Piauí (PI)";"3103"
"2208650";"Queimada Nova (PI)";"8842"
"2208700";"Redenção do Gurguéia (PI)";"8634"
"2208809";"Regeneração (PI)";"17698"
"2208858";"Riacho Frio (PI)";"4246"
"2208874";"Ribeira do Piauí (PI)";"4403"
"2208908";"Ribeiro Gonçalves (PI)";"7214"
"2209005";"Rio Grande do Piauí (PI)";"6331"
"2209104";"Santa Cruz do Piauí (PI)";"6140"
"2209153";"Santa Cruz dos Milagres (PI)";"3952"
"2209203";"Santa Filomena (PI)";"6156"
"2209302";"Santa Luz (PI)";"5761"
"2209351";"Santana do Piauí (PI)";"4559"
"2209377";"Santa Rosa do Piauí (PI)";"5175"
"2209401";"Santo Antônio de Lisboa (PI)";"6305"
"2209450";"Santo Antônio dos Milagres (PI)";"2125"
"2209500";"Santo Inácio do Piauí (PI)";"3731"
"2209559";"São Braz do Piauí (PI)";"4377"
"2209609";"São Félix do Piauí (PI)";"2901"
"2209658";"São Francisco de Assis do Piauí (PI)";"5657"
"2209708";"São Francisco do Piauí (PI)";"6324"
"2209757";"São Gonçalo do Gurguéia (PI)";"2988"
"2209807";"São Gonçalo do Piauí (PI)";"4931"
"2209856";"São João da Canabrava (PI)";"4534"
"2209872";"São João da Fronteira (PI)";"5938"
"2209906";"São João da Serra (PI)";"6050"
"2209955";"São João da Varjota (PI)";"4762"
"2209971";"São João do Arraial (PI)";"7847"
"2210003";"São João do Piauí (PI)";"20258"
"2210052";"São José do Divino (PI)";"5260"
"2210102";"São José do Peixe (PI)";"3689"
"2210201";"São José do Piauí (PI)";"6602"
"2210300";"São Julião (PI)";"6261"
"2210359";"São Lourenço do Piauí (PI)";"4501"
"2210375";"São Luis do Piauí (PI)";"2602"
"2210383";"São Miguel da Baixa Grande (PI)";"2413"
"2210391";"São Miguel do Fidalgo (PI)";"2991"
"2210409";"São Miguel do Tapuio (PI)";"17395"
"2210508";"São Pedro do Piauí (PI)";"14056"
"2210607";"São Raimundo Nonato (PI)";"34109"
"2210623";"Sebastião Barros (PI)";"3421"
"2210631";"Sebastião Leal (PI)";"4224"
"2210656";"Sigefredo Pacheco (PI)";"9880"
"2210706";"Simões (PI)";"14398"
"2210805";"Simplício Mendes (PI)";"12488"
"2210904";"Socorro do Piauí (PI)";"4500"
"2210938";"Sussuapara (PI)";"6612"
"2210953";"Tamboril do Piauí (PI)";"2870"
"2210979";"Tanque do Piauí (PI)";"2719"
"2211001";"Teresina (PI)";"850198"
"2211100";"União (PI)";"43761"
"2211209";"Uruçuí (PI)";"21188"
"2211308";"Valença do Piauí (PI)";"20588"
"2211357";"Várzea Branca (PI)";"4873"
"2211407";"Várzea Grande (PI)";"4325"
"2211506";"Vera Mendes (PI)";"3029"
"2211605";"Vila Nova do Piauí (PI)";"2931"
"2211704";"Wall Ferraz (PI)";"4390"
"2300101";"Abaiara (CE)";"11605"
"2300150";"Acarape (CE)";"16543"
"2300200";"Acaraú (CE)";"62199"
"2300309";"Acopiara (CE)";"53572"
"2300408";"Aiuaba (CE)";"17194"
"2300507";"Alcântaras (CE)";"11459"
"2300606";"Altaneira (CE)";"7479"
"2300705";"Alto Santo (CE)";"16976"
"2300754";"Amontada (CE)";"42901"
"2300804";"Antonina do Norte (CE)";"7278"
"2300903";"Apuiarés (CE)";"14719"
"2301000";"Aquiraz (CE)";"79128"
"2301109";"Aracati (CE)";"73629"
"2301208";"Aracoiaba (CE)";"26269"
"2301257";"Ararendá (CE)";"10823"
"2301307";"Araripe (CE)";"21398"
"2301406";"Aratuba (CE)";"11244"
"2301505";"Arneiroz (CE)";"7777"
"2301604";"Assaré (CE)";"23254"
"2301703";"Aurora (CE)";"24496"
"2301802";"Baixio (CE)";"6228"
"2301851";"Banabuiú (CE)";"18027"
"2301901";"Barbalha (CE)";"59811"
"2301950";"Barreira (CE)";"20978"
"2302008";"Barro (CE)";"22440"
"2302057";"Barroquinha (CE)";"14880"
"2302107";"Baturité (CE)";"35351"
"2302206";"Beberibe (CE)";"53110"
"2302305";"Bela Cruz (CE)";"32378"
"2302404";"Boa Viagem (CE)";"54049"
"2302503";"Brejo Santo (CE)";"48830"
"2302602";"Camocim (CE)";"62985"
"2302701";"Campos Sales (CE)";"27209"
"2302800";"Canindé (CE)";"77514"
"2302909";"Capistrano (CE)";"17668"
"2303006";"Caridade (CE)";"22320"
"2303105";"Cariré (CE)";"18660"
"2303204";"Caririaçu (CE)";"26892"
"2303303";"Cariús (CE)";"18804"
"2303402";"Carnaubal (CE)";"17631"
"2303501";"Cascavel (CE)";"71079"
"2303600";"Catarina (CE)";"20451"
"2303659";"Catunda (CE)";"10365"
"2303709";"Caucaia (CE)";"362223"
"2303808";"Cedro (CE)";"25063"
"2303907";"Chaval (CE)";"12952"
"2303931";"Choró (CE)";"13384"
"2303956";"Chorozinho (CE)";"19197"
"2304004";"Coreaú (CE)";"23107"
"2304103";"Crateús (CE)";"74426"
"2304202";"Crato (CE)";"130604"
"2304236";"Croatá (CE)";"17874"
"2304251";"Cruz (CE)";"23983"
"2304269";"Deputado Irapuan Pinheiro (CE)";"9521"
"2304277";"Ereré (CE)";"7163"
"2304285";"Eusébio (CE)";"52667"
"2304301";"Farias Brito (CE)";"18720"
"2304350";"Forquilha (CE)";"24047"
"2304400";"Fortaleza (CE)";"2627482"
"2304459";"Fortim (CE)";"16272"
"2304509";"Frecheirinha (CE)";"13669"
"2304608";"General Sampaio (CE)";"6922"
"2304657";"Graça (CE)";"15307"
"2304707";"Granja (CE)";"54365"
"2304806";"Granjeiro (CE)";"4425"
"2304905";"Groaíras (CE)";"11012"
"2304954";"Guaiúba (CE)";"26331"
"2305001";"Guaraciaba do Norte (CE)";"39445"
"2305100";"Guaramiranga (CE)";"3547"
"2305209";"Hidrolândia (CE)";"20215"
"2305233";"Horizonte (CE)";"65928"
"2305266";"Ibaretama (CE)";"13218"
"2305308";"Ibiapina (CE)";"24825"
"2305332";"Ibicuitinga (CE)";"12350"
"2305357";"Icapuí (CE)";"19685"
"2305407";"Icó (CE)";"67486"
"2305506";"Iguatu (CE)";"102614"
"2305605";"Independência (CE)";"25967"
"2305654";"Ipaporanga (CE)";"11499"
"2305704";"Ipaumirim (CE)";"12349"
"2305803";"Ipu (CE)";"41576"
"2305902";"Ipueiras (CE)";"37896"
"2306009";"Iracema (CE)";"14125"
"2306108";"Irauçuba (CE)";"23858"
"2306207";"Itaiçaba (CE)";"7738"
"2306256";"Itaitinga (CE)";"39310"
"2306306";"Itapajé (CE)";"51945"
"2306405";"Itapipoca (CE)";"127465"
"2306504";"Itapiúna (CE)";"20014"
"2306553";"Itarema (CE)";"41230"
"2306603";"Itatira (CE)";"20675"
"2306702";"Jaguaretama (CE)";"17958"
"2306801";"Jaguaribara (CE)";"11295"
"2306900";"Jaguaribe (CE)";"34448"
"2307007";"Jaguaruana (CE)";"33740"
"2307106";"Jardim (CE)";"27076"
"2307205";"Jati (CE)";"7847"
"2307254";"Jijoca de Jericoacoara (CE)";"19510"
"2307304";"Juazeiro do Norte (CE)";"270383"
"2307403";"Jucás (CE)";"24597"
"2307502";"Lavras da Mangabeira (CE)";"31335"
"2307601";"Limoeiro do Norte (CE)";"58915"
"2307635";"Madalena (CE)";"19800"
"2307650";"Maracanaú (CE)";"224804"
"2307700";"Maranguape (CE)";"126486"
"2307809";"Marco (CE)";"26981"
"2307908";"Martinópole (CE)";"11082"
"2308005";"Massapê (CE)";"38210"
"2308104";"Mauriti (CE)";"46548"
"2308203";"Meruoca (CE)";"14948"
"2308302";"Milagres (CE)";"28231"
"2308351";"Milhã (CE)";"13136"
"2308377";"Miraíma (CE)";"13583"
"2308401";"Missão Velha (CE)";"35409"
"2308500";"Mombaça (CE)";"43735"
"2308609";"Monsenhor Tabosa (CE)";"17038"
"2308708";"Morada Nova (CE)";"61548"
"2308807";"Moraújo (CE)";"8636"
"2308906";"Morrinhos (CE)";"22222"
"2309003";"Mucambo (CE)";"14377"
"2309102";"Mulungu (CE)";"12831"
"2309201";"Nova Olinda (CE)";"15433"
"2309300";"Nova Russas (CE)";"32035"
"2309409";"Novo Oriente (CE)";"28353"
"2309458";"Ocara (CE)";"25394"
"2309508";"Orós (CE)";"21292"
"2309607";"Pacajus (CE)";"70911"
"2309706";"Pacatuba (CE)";"82824"
"2309805";"Pacoti (CE)";"11960"
"2309904";"Pacujá (CE)";"6202"
"2310001";"Palhano (CE)";"9285"
"2310100";"Palmácia (CE)";"13145"
"2310209";"Paracuru (CE)";"33894"
"2310258";"Paraipaba (CE)";"32515"
"2310308";"Parambu (CE)";"31137"
"2310407";"Paramoti (CE)";"11578"
"2310506";"Pedra Branca (CE)";"42841"
"2310605";"Penaforte (CE)";"8956"
"2310704";"Pentecoste (CE)";"37077"
"2310803";"Pereiro (CE)";"16163"
"2310852";"Pindoretama (CE)";"20644"
"2310902";"Piquet Carneiro (CE)";"16731"
"2310951";"Pires Ferreira (CE)";"10784"
"2311009";"Poranga (CE)";"12243"
"2311108";"Porteiras (CE)";"14921"
"2311207";"Potengi (CE)";"10918"
"2311231";"Potiretama (CE)";"6356"
"2311264";"Quiterianópolis (CE)";"20860"
"2311306";"Quixadá (CE)";"86605"
"2311355";"Quixelô (CE)";"14860"
"2311405";"Quixeramobim (CE)";"78658"
"2311504";"Quixeré (CE)";"21876"
"2311603";"Redenção (CE)";"27441"
"2311702";"Reriutaba (CE)";"18769"
"2311801";"Russas (CE)";"76475"
"2311900";"Saboeiro (CE)";"15678"
"2311959";"Salitre (CE)";"16331"
"2312007";"Santana do Acaraú (CE)";"32023"
"2312106";"Santana do Cariri (CE)";"17489"
"2312205";"Santa Quitéria (CE)";"43360"
"2312304";"São Benedito (CE)";"46648"
"2312403";"São Gonçalo do Amarante (CE)";"48265"
"2312502";"São João do Jaguaribe (CE)";"7621"
"2312601";"São Luís do Curu (CE)";"12849"
"2312700";"Senador Pompeu (CE)";"26447"
"2312809";"Senador Sá (CE)";"7513"
"2312908";"Sobral (CE)";"205529"
"2313005";"Solonópole (CE)";"18158"
"2313104";"Tabuleiro do Norte (CE)";"30489"
"2313203";"Tamboril (CE)";"25525"
"2313252";"Tarrafas (CE)";"8852"
"2313302";"Tauá (CE)";"58119"
"2313351";"Tejuçuoca (CE)";"18902"
"2313401";"Tianguá (CE)";"74719"
"2313500";"Trairi (CE)";"55207"
"2313559";"Tururu (CE)";"15935"
"2313609";"Ubajara (CE)";"34332"
"2313708";"Umari (CE)";"7671"
"2313757";"Umirim (CE)";"19679"
"2313807";"Uruburetama (CE)";"21609"
"2313906";"Uruoca (CE)";"13677"
"2313955";"Varjota (CE)";"18239"
"2314003";"Várzea Alegre (CE)";"40440"
"2314102";"Viçosa do Ceará (CE)";"60030"
"2400109";"Acari (RN)";"11333"
"2400208";"Açu (RN)";"58183"
"2400307";"Afonso Bezerra (RN)";"11211"
"2400406";"Água Nova (RN)";"3260"
"2400505";"Alexandria (RN)";"13827"
"2400604";"Almino Afonso (RN)";"4854"
"2400703";"Alto do Rodrigues (RN)";"14365"
"2400802";"Angicos (RN)";"11909"
"2400901";"Antônio Martins (RN)";"7237"
"2401008";"Apodi (RN)";"36323"
"2401107";"Areia Branca (RN)";"27401"
"2401206";"Arês (RN)";"14307"
"2401305";"Campo Grande (RN)";"9768"
"2401404";"Baía Formosa (RN)";"9309"
"2401453";"Baraúna (RN)";"28085"
"2401503";"Barcelona (RN)";"4064"
"2401602";"Bento Fernandes (RN)";"5527"
"2401651";"Bodó (RN)";"2307"
"2401701";"Bom Jesus (RN)";"10254"
"2401800";"Brejinho (RN)";"12720"
"2401859";"Caiçara do Norte (RN)";"6624"
"2401909";"Caiçara do Rio do Vento (RN)";"3680"
"2402006";"Caicó (RN)";"68222"
"2402105";"Campo Redondo (RN)";"11244"
"2402204";"Canguaretama (RN)";"34267"
"2402303";"Caraúbas (RN)";"20707"
"2402402";"Carnaúba dos Dantas (RN)";"8188"
"2402501";"Carnaubais (RN)";"10715"
"2402600";"Ceará-Mirim (RN)";"73849"
"2402709";"Cerro Corá (RN)";"11344"
"2402808";"Coronel Ezequiel (RN)";"5593"
"2402907";"Coronel João Pessoa (RN)";"4980"
"2403004";"Cruzeta (RN)";"8147"
"2403103";"Currais Novos (RN)";"45228"
"2403202";"Doutor Severiano (RN)";"7190"
"2403251";"Parnamirim (RN)";"254709"
"2403301";"Encanto (RN)";"5666"
"2403400";"Equador (RN)";"6119"
"2403509";"Espírito Santo (RN)";"10702"
"2403608";"Extremoz (RN)";"28331"
"2403707";"Felipe Guerra (RN)";"6052"
"2403756";"Fernando Pedroza (RN)";"3072"
"2403806";"Florânia (RN)";"9262"
"2403905";"Francisco Dantas (RN)";"2890"
"2404002";"Frutuoso Gomes (RN)";"4180"
"2404101";"Galinhos (RN)";"2715"
"2404200";"Goianinha (RN)";"26068"
"2404309";"Governador Dix-Sept Rosado (RN)";"13157"
"2404408";"Grossos (RN)";"10386"
"2404507";"Guamaré (RN)";"15309"
"2404606";"Ielmo Marinho (RN)";"13714"
"2404705";"Ipanguaçu (RN)";"15464"
"2404804";"Ipueira (RN)";"2251"
"2404853";"Itajá (RN)";"7571"
"2404903";"Itaú (RN)";"5930"
"2405009";"Jaçanã (RN)";"9068"
"2405108";"Jandaíra (RN)";"6942"
"2405207";"Janduís (RN)";"5386"
"2405306";"Januário Cicco (RN)";"10096"
"2405405";"Japi (RN)";"5247"
