"Tabela 6579 - População residente estimada"
"Variável - População residente estimada (Pessoas)"
"Cód.";"Município";"Ano"
"2109106";"Presidente Dutra (MA)";"46970"
"2109205";"Presidente Juscelino (MA)";"12532"
"2109239";"Presidente Médici (MA)";"6902"
"2109270";"Presidente Sarney (MA)";"18615"
"2109304";"Presidente Vargas (MA)";"11391"
"2109403";"Primeira Cruz (MA)";"15068"
"2109452";"Raposa (MA)";"30304"
"2109502";"Riachão (MA)";"19771"
"2109551";"Ribamar Fiquene (MA)";"7652"
"2109601";"Rosário (MA)";"42016"
"2109700";"Sambaíba (MA)";"5561"
"2109759";"Santa Filomena do Maranhão (MA)";"7645"
"2109809";"Santa Helena (MA)";"41466"
"2109908";"Santa Inês (MA)";"83759"
"2110005";"Santa Luzia (MA)";"71329"
"2110039";"Santa Luzia do Paruá (MA)";"24810"
"2110104";"Santa Quitéria do Maranhão (MA)";"25192"
"2110203";"Santa Rita (MA)";"36556"
"2110237";"Santana do Maranhão (MA)";"13199"
"2110278";"Santo Amaro do Maranhão (MA)";"15623"
"2110302";"Santo Antônio dos Lopes (MA)";"14237"
"2110401";"São Benedito do Rio Preto (MA)";"18319"
"2110500";"São Bento (MA)";"45560"
"2110609";"São Bernardo (MA)";"28020"
"2110658";"São Domingos do Azeitão (MA)";"7259"
"2110708";"São Domingos do Maranhão (MA)";"33699"
"2110807";"São Félix de Balsas (MA)";"4484"
"2110856";"São Francisco do Brejão (MA)";"11633"
"2110906";"São Francisco do Maranhão (MA)";"11971"
"2111003";"São João Batista (MA)";"20272"
"2111029";"São João do Carú (MA)";"15483"
"2111052";"São João do Paraíso (MA)";"10963"
"2111078";"São João do Soter (MA)";"18225"
"2111102";"São João dos Patos (MA)";"25448"
"2111201";"São José de Ribamar (MA)";"176008"
"2111250";"São José dos Basílios (MA)";"7489"
"2111300";"São Luís (MA)";"1082935"
"2111409";"São Luís Gonzaga do Maranhão (MA)";"18421"
"2111508";"São Mateus do Maranhão (MA)";"40791"
"2111532";"São Pedro da Água Branca (MA)";"12461"
"2111573";"São Pedro dos Crentes (MA)";"4583"
"2111607";"São Raimundo das Mangabeiras (MA)";"18548"
"2111631";"São Raimundo do Doca Bezerra (MA)";"5082"
"2111672";"São Roberto (MA)";"6620"
"2111706";"São Vicente Ferrer (MA)";"20800"
"2111722";"Satubinha (MA)";"13727"
"2111748";"Senador Alexandre Costa (MA)";"10955"
"2111763";"Senador La Rocque (MA)";"13975"
"2111789";"Serrano do Maranhão (MA)";"10953"
"2111805";"Sítio Novo (MA)";"17760"
"2111904";"Sucupira do Norte (MA)";"10425"
"2111953";"Sucupira do Riachão (MA)";"5556"
"2112001";"Tasso Fragoso (MA)";"8382"
"2112100";"Timbiras (MA)";"28575"
"2112209";"Timon (MA)";"166295"
"2112233";"Trizidela do Vale (MA)";"21028"
"2112274";"Tufilândia (MA)";"5731"
"2112308";"Tuntum (MA)";"41102"
"2112407";"Turiaçu (MA)";"34949"
"2112456";"Turilândia (MA)";"25232"
"2112506";"Tutóia (MA)";"57955"
"2112605";"Urbano Santos (MA)";"32629"
"2112704";"Vargem Grande (MA)";"55710"
"2112803";"Viana (MA)";"51503"
"2112852";"Vila Nova dos Martírios (MA)";"13227"
"2112902";"Vitória do Mearim (MA)";"32161"
"2113009";"Vitorino Freire (MA)";"30897"
"2114007";"Zé Doca (MA)";"50806"
"2200053";"Acauã (PI)";"6951"
"2200103";"Agricolândia (PI)";"5069"
"2200202";"Água Branca (PI)";"17068"
"2200251";"Alagoinha do Piauí (PI)";"7515"
"2200277";"Alegrete do Piauí (PI)";"4835"
"2200301";"Alto Longá (PI)";"14040"
"2200400";"Altos (PI)";"39795"
"2200459";"Alvorada do Gurguéia (PI)";"5303"
"2200509";"Amarante (PI)";"17317"
"2200608";"Angical do Piauí (PI)";"6688"
"2200707";"Anísio de Abreu (PI)";"9655"
"2200806";"Antônio Almeida (PI)";"3109"
"2200905";"Aroazes (PI)";"5755"
"2200954";"Aroeiras do Itaim (PI)";"2460"
"2201002";"Arraial (PI)";"4662"
"2201051";"Assunção do Piauí (PI)";"7703"
"2201101";"Avelino Lopes (PI)";"11471"
"2201150";"Baixa Grande do Ribeiro (PI)";"11302"
"2201176";"Barra D'Alcântara (PI)";"3888"
"2201200";"Barras (PI)";"46189"
"2201309";"Barreiras do Piauí (PI)";"3291"
"2201408";"Barro Duro (PI)";"6930"
"2201507";"Batalha (PI)";"26379"
"2201556";"Bela Vista do Piauí (PI)";"3934"
"2201572";"Belém do Piauí (PI)";"3485"
"2201606";"Beneditinos (PI)";"10032"
"2201705";"Bertolínia (PI)";"5408"
"2201739";"Betânia do Piauí (PI)";"6102"
"2201770";"Boa Hora (PI)";"6633"
"2201804";"Bocaina (PI)";"4440"
"2201903";"Bom Jesus (PI)";"24532"
"2201919";"Bom Princípio do Piauí (PI)";"5517"
"2201929";"Bonfim do Piauí (PI)";"5564"
"2201945";"Boqueirão do Piauí (PI)";"6284"
"2201960";"Brasileira (PI)";"8177"
"2201988";"Brejo do Piauí (PI)";"3845"
"2202000";"Buriti dos Lopes (PI)";"19441"
"2202026";"Buriti dos Montes (PI)";"7909"
"2202059";"Cabeceiras do Piauí (PI)";"10368"
"2202075";"Cajazeiras do Piauí (PI)";"3485"
"2202083";"Cajueiro da Praia (PI)";"7483"
"2202091";"Caldeirão Grande do Piauí (PI)";"5680"
"2202109";"Campinas do Piauí (PI)";"5515"
"2202117";"Campo Alegre do Fidalgo (PI)";"4935"
"2202133";"Campo Grande do Piauí (PI)";"5823"
"2202174";"Campo Largo do Piauí (PI)";"7126"
"2202208";"Campo Maior (PI)";"46031"
"2202251";"Canavieira (PI)";"3898"
"2202307";"Canto do Buriti (PI)";"20770"
"2202406";"Capitão de Campos (PI)";"11205"
"2202455";"Capitão Gervásio Oliveira (PI)";"4021"
"2202505";"Caracol (PI)";"10688"
"2202539";"Caraúbas do Piauí (PI)";"5750"
"2202554";"Caridade do Piauí (PI)";"5012"
"2202604";"Castelo do Piauí (PI)";"19410"
"2202653";"Caxingó (PI)";"5306"
"2202703";"Cocal (PI)";"27287"
"2202711";"Cocal de Telha (PI)";"4805"
"2202729";"Cocal dos Alves (PI)";"6042"
"2202737";"Coivaras (PI)";"3942"
"2202752";"Colônia do Gurguéia (PI)";"6345"
"2202778";"Colônia do Piauí (PI)";"7532"
"2202802";"Conceição do Canindé (PI)";"4540"
"2202851";"Coronel José Dias (PI)";"4605"
"2202901";"Corrente (PI)";"26149"
"2203008";"Cristalândia do Piauí (PI)";"8130"
"2203107";"Cristino Castro (PI)";"10235"
"2203206";"Curimatá (PI)";"11158"
"2203230";"Currais (PI)";"4859"
"2203255";"Curralinhos (PI)";"4353"
"2203271";"Curral Novo do Piauí (PI)";"5152"
"2203305";"Demerval Lobão (PI)";"13575"
"2203354";"Dirceu Arcoverde (PI)";"6880"
"2203404";"Dom Expedito Lopes (PI)";"6774"
"2203420";"Domingos Mourão (PI)";"4288"
"2203453";"Dom Inocêncio (PI)";"9396"
"2203503";"Elesbão Veloso (PI)";"14406"
"2203602";"Eliseu Martins (PI)";"4822"
"2203701";"Esperantina (PI)";"38983"
"2203750";"Fartura do Piauí (PI)";"5210"
"2203800";"Flores do Piauí (PI)";"4394"
"2203859";"Floresta do Piauí (PI)";"2517"
"2203909";"Floriano (PI)";"58892"
"2204006";"Francinópolis (PI)";"5265"
"2204105";"Francisco Ayres (PI)";"4309"
"2204154";"Francisco Macedo (PI)";"3113"
"2204204";"Francisco Santos (PI)";"9108"
"2204303";"Fronteiras (PI)";"11405"
"2204352";"Geminiano (PI)";"5337"
"2204402";"Gilbués (PI)";"10518"
"2204501";"Guadalupe (PI)";"10337"
"2204550";"Guaribas (PI)";"4484"
"2204600";"Hugo Napoleão (PI)";"3815"
"2204659";"Ilha Grande (PI)";"9242"
"2204709";"Inhuma (PI)";"15056"
"2204808";"Ipiranga do Piauí (PI)";"9626"
"2204907";"Isaías Coelho (PI)";"8424"
"2205003";"Itainópolis (PI)";"11375"
"2205102";"Itaueira (PI)";"10837"
"2205151";"Jacobina do Piauí (PI)";"5671"
"2205201";"Jaicós (PI)";"18725"
"2205250";"Jardim do Mulato (PI)";"4422"
"2205276";"Jatobá do Piauí (PI)";"4777"
"2205300";"Jerumenha (PI)";"4388"
"2205359";"João Costa (PI)";"2963"
"2205409";"Joaquim Pires (PI)";"14105"
"2205458";"Joca Marques (PI)";"5331"
"2205508";"José de Freitas (PI)";"38440"
"2205516";"Juazeiro do Piauí (PI)";"5385"
"2205524";"Júlio Borges (PI)";"5523"
"2205532";"Jurema (PI)";"4671"
"2205540";"Lagoinha do Piauí (PI)";"2785"
"2205557";"Lagoa Alegre (PI)";"8365"
"2205565";"Lagoa do Barro do Piauí (PI)";"4580"
"2205573";"Lagoa de São Francisco (PI)";"6630"
"2205581";"Lagoa do Piauí (PI)";"3987"
"2205599";"Lagoa do Sítio (PI)";"5068"
"2205607";"Landri Sales (PI)";"5227"
"2205706";"Luís Correia (PI)";"29683"
"2205805";"Luzilândia (PI)";"25067"
"2205854";"Madeiro (PI)";"8143"
"2205904";"Manoel Emídio (PI)";"5265"
"2205953";"Marcolândia (PI)";"8299"
"2206001";"Marcos Parente (PI)";"4479"
"2206050";"Massapê do Piauí (PI)";"6332"
"2206100";"Matias Olímpio (PI)";"10740"
"2206209";"Miguel Alves (PI)";"33146"
"2206308";"Miguel Leão (PI)";"1231"
"2206357";"Milton Brandão (PI)";"6513"
"2206407";"Monsenhor Gil (PI)";"10409"
"2206506";"Monsenhor Hipólito (PI)";"7605"
"2206605";"Monte Alegre do Piauí (PI)";"10446"
"2206654";"Morro Cabeça no Tempo (PI)";"4070"
"2206670";"Morro do Chapéu do Piauí (PI)";"6672"
"2206696";"Murici dos Portelas (PI)";"8954"
"2206704";"Nazaré do Piauí (PI)";"7245"
"2206720";"Nazária (PI)";"8398"
"2206753";"Nossa Senhora de Nazaré (PI)";"4768"
"2206803";"Nossa Senhora dos Remédios (PI)";"8521"
"2206902";"Novo Oriente do Piauí (PI)";"6474"
"2206951";"Novo Santo Antônio (PI)";"2930"
"2207009";"Oeiras (PI)";"36385"
"2207108";"Olho D'Água do Piauí (PI)";"2409"
"2207207";"Padre Marcos (PI)";"6753"
"2207306";"Paes Landim (PI)";"4068"
"2207355";"Pajeú do Piauí (PI)";"3321"
"2207405";"Palmeira do Piauí (PI)";"4973"
"2207504";"Palmeirais (PI)";"14253"
"2207553";"Paquetá (PI)";"3893"
"2207603";"Parnaguá (PI)";"10589"
"2207702";"Parnaíba (PI)";"150201"
"2207751";"Passagem Franca do Piauí (PI)";"4491"
"2207777";"Patos do Piauí (PI)";"6271"
"2207793";"Pau D'Arco do Piauí (PI)";"3957"
"2207801";"Paulistana (PI)";"20198"
"2207850";"Pavussu (PI)";"3629"
"2207900";"Pedro II (PI)";"38090"
"2207934";"Pedro Laurentino (PI)";"2488"
"2207959";"Nova Santa Rita (PI)";"4295"
"2208007";"Picos (PI)";"76749"
"2208106";"Pimenteiras (PI)";"11925"
"2208205";"Pio IX (PI)";"18095"
"2208304";"Piracuruca (PI)";"28242"
"2208403";"Piripiri (PI)";"62695"
"2208502";"Porto (PI)";"12324"
"2208551";"Porto Alegre do Piauí (PI)";"2656"
"2208601";"Prata do Piauí (PI)";"3104"
"2208650";"Queimada Nova (PI)";"8821"
"2208700";"Redenção do Gurguéia (PI)";"8618"
"2208809";"Regeneração (PI)";"17697"
"2208858";"Riacho Frio (PI)";"4248"
"2208874";"Ribeira do Piauí (PI)";"4393"
"2208908";"Ribeiro Gonçalves (PI)";"7185"
"2209005";"Rio Grande do Piauí (PI)";"6330"
"2209104";"Santa Cruz do Piauí (PI)";"6134"
"2209153";"Santa Cruz dos Milagres (PI)";"3940"
"2209203";"Santa Filomena (PI)";"6155"
"2209302";"Santa Luz (PI)";"5741"
"2209351";"Santana do Piauí (PI)";"4552"
"2209377";"Santa Rosa do Piauí (PI)";"5177"
"2209401";"Santo Antônio de Lisboa (PI)";"6270"
"2209450";"Santo Antônio dos Milagres (PI)";"2120"
"2209500";"Santo Inácio do Piauí (PI)";"3726"
"2209559";"São Braz do Piauí (PI)";"4374"
"2209609";"São Félix do Piauí (PI)";"2909"
"2209658";"São Francisco de Assis do Piauí (PI)";"5810"
"2209708";"São Francisco do Piauí (PI)";"6326"
"2209757";"São Gonçalo do Gurguéia (PI)";"2975"
"2209807";"São Gonçalo do Piauí (PI)";"4918"
"2209856";"São João da Canabrava (PI)";"4529"
"2209872";"São João da Fronteira (PI)";"5919"
"2209906";"São João da Serra (PI)";"6064"
"2209955";"São João da Varjota (PI)";"4755"
"2209971";"São João do Arraial (PI)";"7804"
"2210003";"São João do Piauí (PI)";"20206"
"2210052";"São José do Divino (PI)";"5253"
"2210102";"São José do Peixe (PI)";"3692"
"2210201";"São José do Piauí (PI)";"6606"
"2210300";"São Julião (PI)";"6253"
"2210359";"São Lourenço do Piauí (PI)";"4497"
"2210375";"São Luis do Piauí (PI)";"2597"
"2210383";"São Miguel da Baixa Grande (PI)";"2412"
"2210391";"São Miguel do Fidalgo (PI)";"2992"
"2210409";"São Miguel do Tapuio (PI)";"17604"
"2210508";"São Pedro do Piauí (PI)";"14027"
"2210607";"São Raimundo Nonato (PI)";"33966"
"2210623";"Sebastião Barros (PI)";"3437"
"2210631";"Sebastião Leal (PI)";"4217"
"2210656";"Sigefredo Pacheco (PI)";"9865"
"2210706";"Simões (PI)";"14384"
"2210805";"Simplício Mendes (PI)";"12458"
"2210904";"Socorro do Piauí (PI)";"4506"
"2210938";"Sussuapara (PI)";"6581"
"2210953";"Tamboril do Piauí (PI)";"2861"
"2210979";"Tanque do Piauí (PI)";"2712"
"2211001";"Teresina (PI)";"847430"
"2211100";"União (PI)";"43689"
"2211209";"Uruçuí (PI)";"21105"
"2211308";"Valença do Piauí (PI)";"20579"
"2211357";"Várzea Branca (PI)";"4881"
"2211407";"Várzea Grande (PI)";"4329"
"2211506";"Vera Mendes (PI)";"3028"
"2211605";"Vila Nova do Piauí (PI)";"2947"
"2211704";"Wall Ferraz (PI)";"4383"
"2300101";"Abaiara (CE)";"11483"
"2300150";"Acarape (CE)";"16418"
"2300200";"Acaraú (CE)";"61715"
"2300309";"Acopiara (CE)";"53358"
"2300408";"Aiuaba (CE)";"17098"
"2300507";"Alcântaras (CE)";"11391"
"2300606";"Altaneira (CE)";"7413"
"2300705";"Alto Santo (CE)";"16927"
"2300754";"Amontada (CE)";"42508"
"2300804";"Antonina do Norte (CE)";"7253"
"2300903";"Apuiarés (CE)";"14644"
"2301000";"Aquiraz (CE)";"78438"
"2301109";"Aracati (CE)";"73188"
"2301208";"Aracoiaba (CE)";"26203"
"2301257";"Ararendá (CE)";"10800"
"2301307";"Araripe (CE)";"21345"
"2301406";"Aratuba (CE)";"11300"
"2301505";"Arneiroz (CE)";"7774"
"2301604";"Assaré (CE)";"23191"
"2301703";"Aurora (CE)";"24548"
"2301802";"Baixio (CE)";"6214"
"2301851";"Banabuiú (CE)";"17968"
"2301901";"Barbalha (CE)";"59343"
"2301950";"Barreira (CE)";"20835"
"2302008";"Barro (CE)";"22361"
"2302057";"Barroquinha (CE)";"14854"
"2302107";"Baturité (CE)";"35154"
"2302206";"Beberibe (CE)";"52719"
"2302305";"Bela Cruz (CE)";"32243"
"2302404";"Boa Viagem (CE)";"53945"
"2302503";"Brejo Santo (CE)";"48451"
"2302602";"Camocim (CE)";"62734"
"2302701";"Campos Sales (CE)";"27167"
"2302800";"Canindé (CE)";"77261"
"2302909";"Capistrano (CE)";"17621"
"2303006";"Caridade (CE)";"22065"
"2303105";"Cariré (CE)";"18653"
"2303204";"Caririaçu (CE)";"26876"
"2303303";"Cariús (CE)";"18807"
"2303402";"Carnaubal (CE)";"17549"
"2303501";"Cascavel (CE)";"70574"
"2303600";"Catarina (CE)";"20269"
"2303659";"Catunda (CE)";"10331"
"2303709";"Caucaia (CE)";"358164"
"2303808";"Cedro (CE)";"25038"
"2303907";"Chaval (CE)";"12931"
"2303931";"Choró (CE)";"13340"
"2303956";"Chorozinho (CE)";"19194"
"2304004";"Coreaú (CE)";"23000"
"2304103";"Crateús (CE)";"74350"
"2304202";"Crato (CE)";"129662"
"2304236";"Croatá (CE)";"17802"
"2304251";"Cruz (CE)";"23833"
"2304269";"Deputado Irapuan Pinheiro (CE)";"9483"
"2304277";"Ereré (CE)";"7134"
"2304285";"Eusébio (CE)";"51913"
"2304301";"Farias Brito (CE)";"18789"
"2304350";"Forquilha (CE)";"23801"
"2304400";"Fortaleza (CE)";"2609716"
"2304459";"Fortim (CE)";"16115"
"2304509";"Frecheirinha (CE)";"13606"
"2304608";"General Sampaio (CE)";"6845"
"2304657";"Graça (CE)";"15300"
"2304707";"Granja (CE)";"54146"
"2304806";"Granjeiro (CE)";"4459"
"2304905";"Groaíras (CE)";"10931"
"2304954";"Guaiúba (CE)";"26091"
"2305001";"Guaraciaba do Norte (CE)";"39301"
"2305100";"Guaramiranga (CE)";"3632"
"2305209";"Hidrolândia (CE)";"20136"
"2305233";"Horizonte (CE)";"64673"
"2305266";"Ibaretama (CE)";"13203"
"2305308";"Ibiapina (CE)";"24739"
"2305332";"Ibicuitinga (CE)";"12242"
"2305357";"Icapuí (CE)";"19554"
"2305407";"Icó (CE)";"67345"
"2305506";"Iguatu (CE)";"102013"
"2305605";"Independência (CE)";"25962"
"2305654";"Ipaporanga (CE)";"11499"
"2305704";"Ipaumirim (CE)";"12327"
"2305803";"Ipu (CE)";"41485"
"2305902";"Ipueiras (CE)";"37957"
"2306009";"Iracema (CE)";"14098"
"2306108";"Irauçuba (CE)";"23704"
"2306207";"Itaiçaba (CE)";"7698"
"2306256";"Itaitinga (CE)";"38933"
"2306306";"Itapajé (CE)";"51538"
"2306405";"Itapipoca (CE)";"126234"
"2306504";"Itapiúna (CE)";"19872"
"2306553";"Itarema (CE)";"40822"
"2306603";"Itatira (CE)";"20484"
"2306702";"Jaguaretama (CE)";"17977"
"2306801";"Jaguaribara (CE)";"11200"
"2306900";"Jaguaribe (CE)";"34503"
"2307007";"Jaguaruana (CE)";"33607"
"2307106";"Jardim (CE)";"27074"
"2307205";"Jati (CE)";"7827"
"2307254";"Jijoca de Jericoacoara (CE)";"19224"
"2307304";"Juazeiro do Norte (CE)";"268248"
"2307403";"Jucás (CE)";"24540"
"2307502";"Lavras da Mangabeira (CE)";"31359"
"2307601";"Limoeiro do Norte (CE)";"58552"
"2307635";"Madalena (CE)";"19616"
"2307650";"Maracanaú (CE)";"223188"
"2307700";"Maranguape (CE)";"125058"
"2307809";"Marco (CE)";"26738"
"2307908";"Martinópole (CE)";"10990"
"2308005";"Massapê (CE)";"37892"
"2308104";"Mauriti (CE)";"46335"
"2308203";"Meruoca (CE)";"14814"
"2308302";"Milagres (CE)";"28292"
"2308351";"Milhã (CE)";"13152"
"2308377";"Miraíma (CE)";"13507"
"2308401";"Missão Velha (CE)";"35326"
"2308500";"Mombaça (CE)";"43678"
"2308609";"Monsenhor Tabosa (CE)";"17025"
"2308708";"Morada Nova (CE)";"61722"
"2308807";"Moraújo (CE)";"8579"
"2308906";"Morrinhos (CE)";"22067"
"2309003";"Mucambo (CE)";"14367"
"2309102";"Mulungu (CE)";"12682"
"2309201";"Nova Olinda (CE)";"15310"
"2309300";"Nova Russas (CE)";"31954"
"2309409";"Novo Oriente (CE)";"28288"
"2309458";"Ocara (CE)";"25261"
"2309508";"Orós (CE)";"21342"
"2309607";"Pacajus (CE)";"69877"
"2309706";"Pacatuba (CE)";"81627"
"2309805";"Pacoti (CE)";"11936"
"2309904";"Pacujá (CE)";"6186"
"2310001";"Palhano (CE)";"9248"
"2310100";"Palmácia (CE)";"13022"
"2310209";"Paracuru (CE)";"33665"
"2310258";"Paraipaba (CE)";"32256"
"2310308";"Parambu (CE)";"31213"
"2310407";"Paramoti (CE)";"11564"
"2310506";"Pedra Branca (CE)";"42795"
"2310605";"Penaforte (CE)";"8888"
"2310704";"Pentecoste (CE)";"36928"
"2310803";"Pereiro (CE)";"16139"
"2310852";"Pindoretama (CE)";"20430"
"2310902";"Piquet Carneiro (CE)";"16599"
"2310951";"Pires Ferreira (CE)";"10730"
"2311009";"Poranga (CE)";"12234"
"2311108";"Porteiras (CE)";"14965"
"2311207";"Potengi (CE)";"10856"
"2311231";"Potiretama (CE)";"6337"
"2311264";"Quiterianópolis (CE)";"20777"
"2311306";"Quixadá (CE)";"85991"
"2311355";"Quixelô (CE)";"14903"
"2311405";"Quixeramobim (CE)";"77931"
"2311504";"Quixeré (CE)";"21728"
"2311603";"Redenção (CE)";"27358"
"2311702";"Reriutaba (CE)";"18889"
"2311801";"Russas (CE)";"75762"
"2311900";"Saboeiro (CE)";"15715"
"2311959";"Salitre (CE)";"16248"
"2312007";"Santana do Acaraú (CE)";"31814"
"2312106";"Santana do Cariri (CE)";"17479"
"2312205";"Santa Quitéria (CE)";"43359"
"2312304";"São Benedito (CE)";"46414"
"2312403";"São Gonçalo do Amarante (CE)";"47791"
"2312502";"São João do Jaguaribe (CE)";"7670"
"2312601";"São Luís do Curu (CE)";"12805"
"2312700";"Senador Pompeu (CE)";"26496"
"2312809";"Senador Sá (CE)";"7442"
"2312908";"Sobral (CE)";"203682"
"2313005";"Solonópole (CE)";"18127"
"2313104";"Tabuleiro do Norte (CE)";"30378"
"2313203";"Tamboril (CE)";"25560"
"2313252";"Tarrafas (CE)";"8875"
"2313302";"Tauá (CE)";"57914"
"2313351";"Tejuçuoca (CE)";"18709"
"2313401";"Tianguá (CE)";"74107"
"2313500";"Trairi (CE)";"54820"
"2313559";"Tururu (CE)";"15768"
"2313609";"Ubajara (CE)";"34068"
"2313708";"Umari (CE)";"7668"
"2313757";"Umirim (CE)";"19602"
"2313807";"Uruburetama (CE)";"21411"
"2313906";"Uruoca (CE)";"13600"
"2313955";"Varjota (CE)";"18188"
"2314003";"Várzea Alegre (CE)";"40255"
"2314102";"Viçosa do Ceará (CE)";"59487"
"2400109";"Acari (RN)";"11338"
"2400208";"Açu (RN)";"57743"
"2400307";"Afonso Bezerra (RN)";"11207"
"2400406";"Água Nova (RN)";"3235"
"2400505";"Alexandria (RN)";"13839"
"2400604";"Almino Afonso (RN)";"4876"
"2400703";"Alto do Rodrigues (RN)";"14143"
"2400802";"Angicos (RN)";"11908"
"2400901";"Antônio Martins (RN)";"7221"
"2401008";"Apodi (RN)";"36257"
"2401107";"Areia Branca (RN)";"27176"
"2401206";"Arês (RN)";"14176"
"2401305";"Campo Grande (RN)";"9742"
"2401404";"Baía Formosa (RN)";"9247"
"2401453";"Baraúna (RN)";"27667"
"2401503";"Barcelona (RN)";"4065"
"2401602";"Bento Fernandes (RN)";"5493"
"2401651";"Bodó (RN)";"2332"
"2401701";"Bom Jesus (RN)";"10185"
"2401800";"Brejinho (RN)";"12616"
"2401859";"Caiçara do Norte (RN)";"6606"
"2401909";"Caiçara do Rio do Vento (RN)";"3645"
"2402006";"Caicó (RN)";"67747"
"2402105";"Campo Redondo (RN)";"11156"
"2402204";"Canguaretama (RN)";"33949"
"2402303";"Caraúbas (RN)";"20636"
"2402402";"Carnaúba dos Dantas (RN)";"8117"
"2402501";"Carnaubais (RN)";"10592"
"2402600";"Ceará-Mirim (RN)";"73370"
"2402709";"Cerro Corá (RN)";"11331"
"2402808";"Coronel Ezequiel (RN)";"5590"
"2402907";"Coronel João Pessoa (RN)";"4972"
"2403004";"Cruzeta (RN)";"8155"
"2403103";"Currais Novos (RN)";"45060"
"2403202";"Doutor Severiano (RN)";"7187"
"2403251";"Parnamirim (RN)";"248623"
"2403301";"Encanto (RN)";"5630"
"2403400";"Equador (RN)";"6103"
"2403509";"Espírito Santo (RN)";"10714"
"2403608";"Extremoz (RN)";"27933"
"2403707";"Felipe Guerra (RN)";"6033"
"2403756";"Fernando Pedroza (RN)";"3055"
"2403806";"Florânia (RN)";"9258"
"2403905";"Francisco Dantas (RN)";"2899"
"2404002";"Frutuoso Gomes (RN)";"4204"
"2404101";"Galinhos (RN)";"2650"
"2404200";"Goianinha (RN)";"25685"
"2404309";"Governador Dix-Sept Rosado (RN)";"13103"
"2404408";"Grossos (RN)";"10293"
"2404507";"Guamaré (RN)";"14975"
"2404606";"Ielmo Marinho (RN)";"13559"
"2404705";"Ipanguaçu (RN)";"15308"
"2404804";"Ipueira (RN)";"2236"
"2404853";"Itajá (RN)";"7515"
"2404903";"Itaú (RN)";"5904"
"2405009";"Jaçanã (RN)";"8949"
"2405108";"Jandaíra (RN)";"6920"
"2405207";"Janduís (RN)";"5402"
"2405306";"Januário Cicco (RN)";"9989"
"2405405";"Japi (RN)";"5306"
